
nissan	B-Object
seems	O
to	O
be	O
in	O
slightly	O
better	B-Predicate
shape	B-Aspect
than	O
either	O
toyota	O
or	O
honda	B-Object
.	O

honda	B-Object
could	O
do	O
it	O
,	O
but	O
they	O
'	O
d	O
have	O
to	O
work	O
harder	B-Predicate
than	O
even	O
toyota	B-Object
or	O
nissan	B-Object
to	O
be	O
taken	B-Aspect
seriously	I-Aspect
.	O

nissan	B-Object
altima	O
-	O
nice	O
will	O
go	O
the	O
distance	O
,	O
but	O
interior	O
ages	O
a	O
lil	O
quicker	B-Predicate
than	O
honda	B-Object
or	O
camry	B-Object
.	O

while	O
the	O
nissan	B-Object
felt	O
far	O
quicker	B-Predicate
than	O
the	O
honda	B-Object
accord	O
due	O
to	O
increased	O
engine	O
roar	O
and	O
vibration	O
,	O
we	O
could	O
only	O
manage	O
a	O
6	O
.	O
8	O
-	O
second	O
0	O
-	O
to	O
-	O
60	O
-	O
mph	O
time	O
.	O

in	O
the	O
rush	O
to	O
60	O
mph	B-Aspect
,	O
the	O
honda	B-Object
consumes	O
10	O
.	O
3	O
seconds	O
-	O
over	O
a	O
second	O
quicker	B-Predicate
than	O
the	O
nissan	B-Object
.	O

our	O
2011	O
hyundai	B-Object
sonata	O
se	O
2	O
.	O
0t	O
tester	O
is	O
also	O
0	O
.	O
4	O
second	O
quicker	B-Predicate
than	O
the	O
2008	O
nissan	B-Object
altima	O
v6	O
and	O
0	O
.	O
9	O
second	O
quicker	B-Predicate
than	O
the	O
2008	O
honda	B-Object
accord	O
v6	O
.	O

the	O
nissan	B-Object
altima	O
boasts	O
a	O
bigger	B-Predicate
interior	B-Aspect
than	O
the	O
toyota	B-Object
camry	O
,	O
honda	B-Object
accord	O
and	O
most	O
other	O
mid	O
-	O
size	O
sedans	O
.	O
it	O
'	O
s	O
quicker	B-Predicate
,	O
too	O
.	O

nissan	B-Object
says	O
the	O
coupe	O
'	O
s	O
curb	O
weight	B-Aspect
is	O
lighter	B-Predicate
than	O
the	O
sedan	O
'	O
s	O
-	O
3	O
,	O
055	O
pounds	O
in	O
base	O
configuration	O
,	O
which	O
would	O
make	O
it	O
significantly	O
lighter	B-Predicate
than	O
anything	O
else	O
in	O
the	O
segment	O
,	O
such	O
as	O
the	O
toyota	B-Object
solara	O
or	O
honda	B-Object
accord	O
.	O

based	O
on	O
a	O
unibody	O
structure	O
,	O
the	O
honda	B-Object
ridgeline	B-Aspect
is	O
bigger	B-Predicate
than	O
mid	O
-	O
size	O
trucks	O
from	O
dodge	B-Object
and	O
nissan	B-Object
,	O
yet	O
as	O
a	O
lighter	O
-	O
duty	O
vehicle	O
,	O
it	O
carries	O
a	O
5	O
,	O
000	O
-	O
pound	O
tow	O
load	O
capacity	O
and	O
has	O
a	O
five	O
-	O
passenger	O
crew	O
cab	O
.	O

marcelo	O
,	O
the	O
problem	O
is	O
the	O
3200	O
lb	O
dodge	B-Object
dart	O
has	O
the	O
weight	B-Aspect
of	O
a	O
much	O
larger	B-Predicate
car	O
like	O
a	O
nissan	B-Object
altima	O
,	O
but	O
chrysler	O
needs	O
it	O
to	O
compete	O
on	O
fuel	O
economy	O
with	O
smaller	O
,	O
lighter	O
weight	O
cars	O
like	O
a	O
2800	O
lb	O
honda	O
civic	O
.	O

i	O
think	O
the	O
nissan	B-Object
engineers	O
may	O
have	O
been	O
trying	O
to	O
appeal	O
to	O
a	O
larger	O
audience	O
with	O
a	O
softer	B-Predicate
,	O
smoother	B-Predicate
ride	B-Aspect
,	O
at	O
the	O
expense	O
of	O
more	B-Predicate
body	B-Aspect
lean	I-Aspect
in	O
hard	O
cornering	O
than	O
the	O
honda	B-Object
.	O

yes	O
,	O
i	O
feel	O
bad	O
saying	O
that	O
when	O
i	O
'	O
m	O
about	O
to	O
hop	O
into	O
my	O
quest	O
to	O
tote	O
the	O
kids	O
to	O
basketball	O
practice	O
and	O
boy	O
scouts	O
but	O
the	O
honda	B-Object
odyssey	O
'	O
s	O
ride	B-Aspect
is	O
smoother	B-Predicate
and	O
the	O
seats	B-Aspect
are	O
much	O
more	B-Predicate
comfortable	I-Predicate
than	O
in	O
my	O
2006	O
nissan	B-Object
quest	O
.	O

nissan	B-Object
also	O
has	O
recovered	B-Aspect
much	O
faster	B-Predicate
from	O
the	O
earthquake	O
and	O
tsunami	O
in	O
japan	O
than	O
its	O
competitors	O
,	O
toyota	B-Object
and	O
honda	B-Object
.	O

nissan	B-Object
raised	O
its	O
profit	O
forecast	O
as	O
it	O
recovered	B-Aspect
faster	B-Predicate
than	O
toyota	B-Object
and	O
honda	B-Object
from	O
the	O
country	O
'	O
s	O
record	O
earthquake	O
in	O
march	O
.	O

nissan	B-Object
'	O
s	O
two	O
most	O
recent	O
advertising	O
spots	O
tout	O
the	O
fact	O
that	O
its	O
dealerships	O
have	O
a	O
better	B-Predicate
inventory	B-Aspect
than	O
competitors	O
,	O
like	O
honda	B-Object
or	O
toyota	B-Object
-	O
two	O
car	O
companies	O
hit	B-Aspect
much	O
worse	B-Predicate
by	O
the	O
earthquake	O
catastrophes	O
.	O

nissan	B-Object
motor	O
,	O
which	O
restored	B-Aspect
production	I-Aspect
faster	B-Predicate
than	O
toyota	B-Object
and	O
honda	B-Object
after	O
the	O
march	O
earthquake	O
in	O
japan	O
,	O
saw	O
a	O
sales	O
gain	O
of	O
25	O
percent	O
.	O

the	O
sales	O
gains	O
aren	O
'	O
t	O
just	O
because	O
the	O
nissan	B-Object
was	O
able	O
to	O
resume	B-Aspect
production	I-Aspect
faster	B-Predicate
than	O
honda	B-Object
and	O
toyota	B-Object
after	O
the	O
big	O
earthquake	O
in	O
japan	O
early	O
this	O
year	O
and	O
have	O
readily	O
available	O
cars	O
on	O
dealer	O
lots	O
.	O

[	O
jim	O
wrote	O
this	O
response	O
to	O
some	O
newsgroup	O
members	O
who	O
maintained	O
that	O
the	O
chrysler	B-Object
hemi	O
was	O
obviously	O
superior	B-Predicate
to	O
the	O
sohc	O
ford	B-Object
because	O
it	O
is	O
still	O
used	O
in	O
modern	O
fuel	O
racing	O
applications	O
.	O

the	O
chrysler	B-Object
minivan	O
truly	O
was	O
vastly	O
superior	B-Predicate
to	O
any	O
wagon	O
from	O
a	O
packaging	O
standpoint	O
and	O
its	O
success	O
was	O
well	O
earned	O
,	O
the	O
rwd	O
competitors	O
from	O
ford	B-Object
/	O
gm	O
/	O
toyota	B-Object
/	O
etc	O
were	O
inferior	B-Predicate
,	O
all	O
-	O
around	O
awful	O
vehicles	O
,	O
but	O
they	O
still	O
sold	O
well	O
precisely	O
because	O
they	O
weren	O
'	O
t	O
minivans	O
.	O

the	O
gm	B-Object
and	O
ford	B-Object
rwd	O
minivans	O
can	O
haul	B-Aspect
heavier	B-Predicate
loads	B-Aspect
-	O
more	O
than	O
twice	O
that	O
of	O
the	O
chrysler	B-Object
minivans	O
-	O
but	O
they	O
gave	O
up	O
packaging	O
efficiencies	O
that	O
became	O
the	O
benchmarks	O
as	O
chrysler	B-Object
'	O
s	O
minivans	O
gathered	O
momentum	O
.	O

drivetrain	O
due	O
to	O
its	O
much	O
higher	B-Predicate
torque	B-Aspect
,	O
the	O
chrysler	B-Object
town	O
and	O
country	O
does	O
a	O
much	O
better	B-Predicate
job	O
of	O
transmitting	B-Aspect
its	O
engine	O
'	O
s	O
horsepower	O
to	O
its	O
wheels	O
than	O
the	O
ford	B-Object
transit	O
connect	O
.	O

consumer	B-Aspect
reports	I-Aspect
consistently	O
rates	O
ford	B-Object
vehicles	O
higher	B-Predicate
than	O
gm	B-Object
and	O
especially	O
chrysler	B-Object
.	O

in	O
keeping	O
prices	O
so	O
low	O
,	O
ford	B-Object
may	O
be	O
running	O
higher	B-Predicate
risks	B-Aspect
than	O
chrysler	B-Object
.	O

chrysler	B-Object
group	O
llc	O
,	O
whose	O
u	O
.	O
s	O
.	O
pickup	O
sales	B-Aspect
are	O
growing	B-Aspect
faster	B-Predicate
than	O
ford	B-Object
motor	O
co	O
.	O
(	O
f	O
)	O
and	O
general	B-Object
motors	I-Object
co	O
.	O
(	O
gm	O
)	O
'	O
s	O
,	O
is	O
considering	O
added	O
production	O
as	O
the	O
automaker	O
readies	O
its	O
new	O
1500	O
light	O
-	O
duty	O
truck	O
with	O
better	O
fuel	O
economy	O
.	O

if	O
chrysler	B-Object
'	O
s	O
claim	O
that	O
the	O
v	O
-	O
6	O
ram	O
with	O
torqueflite	O
8	O
-	O
speed	O
automatic	O
gets	O
better	B-Predicate
fuel	B-Aspect
economy	I-Aspect
than	O
the	O
ecoboost	O
v	O
-	O
6	O
ford	B-Object
f	O
-	O
150	O
,	O
it	O
will	O
be	O
a	O
very	O
significant	O
new	O
truck	O
.	O

chrysler	B-Object
and	O
general	B-Object
motors	I-Object
had	O
better	B-Predicate
drum	B-Aspect
brakes	I-Aspect
than	O
ford	B-Object
.	O

the	O
chrysler	B-Object
-	O
dodge	O
4	O
cylinder	O
motors	O
found	O
in	O
their	O
cars	O
from	O
mid	O
-	O
70	O
'	O
s	O
were	O
far	O
superior	B-Predicate
to	O
the	O
gm	B-Object
or	O
ford	B-Object
offerings	O
.	O

under	O
those	O
rules	O
,	O
chrysler	B-Object
won	O
every	O
race	O
,	O
because	O
their	O
hemi	O
was	O
a	O
much	O
better	B-Predicate
motor	B-Aspect
than	O
the	O
chevy	B-Object
or	O
ford	B-Object
.	O

chrysler	B-Object
300	O
,	O
the	O
large	O
sedan	O
offered	O
by	O
the	O
fiat	O
-	O
owned	O
carmaker	O
,	O
obtained	O
a	O
better	B-Predicate
rating	B-Aspect
than	O
rivals	O
from	O
general	B-Object
motors	I-Object
and	O
ford	B-Object
.	O

i	O
hear	O
those	O
hemi	O
chrysler	B-Object
engines	B-Aspect
are	O
far	O
better	B-Predicate
in	O
performance	B-Aspect
and	O
reliability	B-Aspect
than	O
any	O
ford	B-Object
or	O
g	B-Object
.	I-Object
m	I-Object
.	I-Object
engine	O
.	O

i	O
notice	O
when	O
i	O
end	O
up	O
with	O
a	O
chrysler	B-Object
rental	O
,	O
even	O
with	O
high	O
miles	O
,	O
they	O
are	O
holding	B-Aspect
up	I-Aspect
better	B-Predicate
than	O
thier	O
gm	B-Object
and	O
ford	B-Object
counterparts	O
.	O

when	O
it	O
comes	O
to	O
horsepower	O
,	O
the	O
ford	B-Object
transit	O
connect	O
has	O
a	O
lot	O
less	B-Predicate
horsepower	B-Aspect
than	O
the	O
chrysler	B-Object
town	O
and	O
country	O
.	O

performance	O
when	O
it	O
comes	O
to	O
horsepower	O
,	O
the	O
chrysler	B-Object
200	O
is	O
somewhat	O
more	B-Predicate
powerful	I-Predicate
than	O
the	O
ford	B-Object
fusion	O
.	O

performance	O
when	O
it	O
comes	O
to	O
horsepower	O
,	O
the	O
ford	B-Object
focus	O
is	O
significantly	O
less	B-Predicate
powerful	I-Predicate
than	O
the	O
chrysler	B-Object
200	O
.	O

ford	B-Object
has	O
greater	B-Predicate
cash	B-Aspect
reserves	I-Aspect
than	O
gm	B-Object
and	O
chrysler	B-Object
,	O
and	O
asked	O
the	O
government	O
to	O
extend	O
a	O
$	O
9	O
billion	O
credit	O
line	O
that	O
it	O
would	O
tap	O
only	O
if	O
the	O
u	O
.	O
s	O
.	O
recession	O
proves	O
worse	O
than	O
expected	O
or	O
one	O
of	O
its	O
competitors	O
fails	O
.	O

fact	O
is	O
sales	B-Aspect
of	O
cars	O
by	O
gm	B-Object
and	O
ford	B-Object
are	O
up	O
greater	B-Predicate
amounts	O
than	O
brands	O
from	O
foreign	O
mfg	O
'	O
s	O
other	O
than	O
chrysler	B-Object
.	O

ford	B-Object
did	O
this	O
better	B-Predicate
than	O
gm	B-Object
or	O
chrysler	B-Object
,	O
and	O
as	O
a	O
result	O
,	O
had	O
every	O
right	O
to	O
expect	O
to	O
be	O
rewarded	O
for	O
doing	O
so	O
with	O
the	O
greater	B-Predicate
market	B-Aspect
share	I-Aspect
that	O
comes	O
when	O
a	O
competitor	O
fails	O
.	O

the	O
ford	B-Object
line	O
of	O
products	O
has	O
never	B-Predicate
been	O
better	B-Predicate
,	O
in	O
fact	O
,	O
the	O
ford	B-Object
line	O
is	O
superior	B-Predicate
to	O
any	O
gm	B-Object
or	O
chrysler	B-Object
product	O
.	O

ford	B-Object
quality	B-Aspect
then	O
was	O
superior	B-Predicate
to	O
gm	B-Object
or	O
chrysler	B-Object
.	O

ford	B-Object
has	O
planned	B-Aspect
better	B-Predicate
than	O
gm	B-Object
and	O
chrysler	B-Object
.	O

sure	O
,	O
like	O
ford	B-Object
is	O
any	O
better	B-Predicate
then	O
gm	B-Object
or	O
chrysler	B-Object
.	O

ford	B-Object
ceo	O
mulally	O
:	O
we	O
'	O
re	O
in	O
better	B-Predicate
shape	O
than	O
gm	B-Object
,	O
chrysler	B-Object
.	O

the	O
trucks	O
,	O
derived	O
from	O
ford	B-Object
motor	O
co	O
.'	O
s	O
explorer	O
sport	O
-	O
utility	O
vehicle	O
,	O
had	O
bigger	B-Predicate
engines	B-Aspect
than	O
jeeps	O
from	O
the	O
former	O
chrysler	B-Object
corp	O
.	O
they	O
replaced	O
.	O

it	O
was	O
bad	O
enough	O
that	O
the	O
gm	B-Object
offerings	O
were	O
lighter	B-Predicate
than	O
the	O
fords	B-Object
,	O
but	O
the	O
chrysler	O
products	O
with	O
their	O
uni	O
-	O
body	O
construction	O
were	O
in	O
a	O
different	O
league	O
while	O
remaining	O
in	O
the	O
same	O
class	O
.	O

the	O
ford	B-Object
small	O
-	O
block	O
is	O
the	O
preferred	O
engine	B-Aspect
for	O
such	O
swaps	O
,	O
since	O
it	O
'	O
s	O
smaller	B-Predicate
and	O
lighter	B-Predicate
than	O
its	O
chevy	B-Object
and	O
chrysler	B-Object
counterparts	O
,	O
but	O
sometimes	O
you	O
see	O
such	O
a	O
great	O
deal	O
on	O
a	O
used	O
engine	O
that	O
you	O
have	O
no	O
choice	O
but	O
to	O
buy	O
it	O
.	O

chrysler	B-Object
pressed	O
onward	O
with	O
the	O
heavy	O
chrysler	B-Object
cl	O
valiant	O
glx	O
,	O
a	O
quality	O
car	O
that	O
was	O
not	O
popular	O
due	O
to	O
the	O
availability	O
of	O
sportier	B-Predicate
and	O
lighter	B-Predicate
vehicles	O
such	O
as	O
the	O
emerging	O
holden	B-Object
commodore	O
and	O
the	O
new	O
ford	B-Object
xd	O
falcon	O
.	O

if	O
they	O
aren	O
'	O
t	O
,	O
then	O
chrysler	B-Object
is	O
no	B-Predicate
better	I-Predicate
than	O
ford	B-Object
imo	O
(	O
the	O
fusion	O
still	O
has	O
an	O
abs	O
option	O
on	O
its	O
fusion	O
sedan	O
...	O
seems	O
like	O
it	O
'	O
d	O
be	O
easier	O
to	O
make	O
that	O
standard	O
).	O

if	O
you	O
wanted	O
to	O
buy	O
a	O
new	O
car	O
in	O
december	O
,	O
ford	B-Object
seemed	O
to	O
be	O
a	O
safer	B-Predicate
choice	B-Aspect
than	O
gm	B-Object
and	O
chrysler	B-Object
,	O
toprak	O
said	O
.	O

bottom	O
line	O
if	O
you	O
'	O
re	O
looking	O
to	O
play	O
the	O
automotive	O
industry	O
'	O
s	O
rebound	O
,	O
i	O
think	O
ford	B-Object
and	O
gm	B-Object
are	O
a	O
much	O
safer	B-Predicate
bet	B-Aspect
than	O
chrysler	B-Object
--	O
and	O
have	O
a	O
lot	O
of	O
upside	O
remaining	O
.	O

ford	B-Object
had	O
the	O
chance	O
to	O
restructure	B-Aspect
faster	B-Predicate
because	O
they	O
were	O
smaller	B-Predicate
and	O
slightly	O
ahead	O
of	O
the	O
curve	O
than	O
chrysler	B-Object
and	O
gm	B-Object
.	O

ford	B-Object
faired	B-Aspect
a	O
little	O
better	B-Predicate
as	O
they	O
were	O
a	O
little	O
further	O
down	O
the	O
curve	O
than	O
gm	O
and	O
chrysler	B-Object
,	O
but	O
not	O
by	O
much	O
.	O

ford	B-Object
is	O
in	O
better	B-Predicate
shape	B-Aspect
than	O
gm	B-Object
or	O
chrysler	B-Object
because	O
it	O
had	O
already	O
mortgaged	O
its	O
assets	O
in	O
2006	O
to	O
raise	O
$	O
24	O
.	O
5	O
billion	O
.	O

ford	B-Object
appears	O
to	O
be	O
in	O
better	B-Predicate
shape	B-Aspect
than	O
gm	B-Object
and	O
chrysler	B-Object
,	O
in	O
large	O
part	O
because	O
it	O
mortgaged	O
almost	O
all	O
of	O
its	O
assets	O
in	O
2006	O
to	O
raise	O
$	O
24	O
.	O
5	O
billion	O
.	O

and	O
ford	B-Object
is	O
looking	B-Aspect
better	B-Predicate
than	O
chrysler	B-Object
now	O
too	O
.	O

ford	B-Object
fairing	B-Aspect
better	B-Predicate
than	O
general	B-Object
motors	I-Object
and	O
chrysler	B-Object
,	O
not	O
going	O
through	O
bankruptcy	O
but	O
still	O
thousands	O
of	O
lay	O
-	O
offs	O
at	O
ford	B-Object
so	O
the	O
outlook	O
hopeful	O
.	O

in	O
almost	O
every	O
other	O
respect	O
the	O
end	O
of	O
decade	O
ford	B-Object
product	B-Aspect
lineup	I-Aspect
looks	O
much	O
better	B-Predicate
than	O
either	O
gm	B-Object
or	O
chrysler	B-Object
offerings	B-Aspect
.	O

ford	B-Object
does	O
a	O
lot	O
of	O
things	O
better	B-Predicate
than	O
chrysler	B-Object
,	O
but	O
chrysler	B-Object
does	O
have	O
a	O
nice	O
edge	O
if	O
you	O
are	O
looking	O
for	O
a	O
big	O
roomy	O
car	O
with	O
a	O
powerful	O
engine	O
without	O
spending	O
luxury	O
car	O
bucks	O
.	O

that	O
doesn	O
'	O
t	O
mean	O
that	O
ford	B-Object
is	O
out	O
of	O
the	O
woods	O
,	O
but	O
they	O
'	O
re	O
doing	O
a	O
far	O
sight	O
better	B-Predicate
than	O
government	B-Object
motors	I-Object
and	O
chrysler	B-Object
.	O

this	O
despite	O
the	O
fact	O
that	O
ford	B-Object
is	O
burdened	O
with	O
a	O
much	O
greater	B-Predicate
debt	B-Aspect
burden	O
than	O
chrysler	B-Object
and	O
gm	B-Object
for	O
whom	O
the	O
federal	O
government	O
rolled	O
its	O
bondholders	O
.	O

ford	B-Object
came	B-Aspect
out	I-Aspect
of	I-Aspect
the	I-Aspect
financial	I-Aspect
crisis	I-Aspect
much	O
better	B-Predicate
than	O
its	O
u	O
.	O
s	O
.	O
rivals	O
general	B-Object
motors	I-Object
co	O
(	O
gm	O
.	O
n	O
)	O
and	O
chrysler	B-Object
group	O
llc	O
chry	O
.	O
ul	O
,	O
who	O
both	O
went	O
into	O
bankruptcy	O
and	O
had	O
to	O
be	O
rescued	O
by	O
the	O
u	O
.	O
s	O
.	O
government	O
.	O

overall	O
difficulty	O
of	O
installation	B-Aspect
in	O
a	O
jetta	B-Object
1	O
.	O
8t	O
with	O
factory	O
monsoon	O
system	O
was	O
more	B-Predicate
difficult	I-Predicate
than	O
in	O
an	O
'	O
02	O
ford	B-Object
escape	O
and	O
easier	B-Predicate
than	O
in	O
an	O
'	O
05	O
honda	B-Object
odyssey	O
.	O

ford	B-Object
these	O
days	O
have	O
extremely	O
well	O
-	O
engineered	O
products	B-Aspect
that	O
are	O
no	B-Predicate
longer	I-Predicate
inferior	I-Predicate
to	O
honda	B-Object
or	O
toyota	B-Object
.	O

imo	O
,	O
companies	O
like	O
honda	B-Object
have	O
a	O
much	O
longer	B-Predicate
string	O
of	O
impressive	O
performance	B-Aspect
than	O
companies	O
like	O
ford	B-Object
.	O

the	O
hyundai	B-Object
tucson	O
crossover	O
suv	O
features	O
more	B-Predicate
interior	B-Aspect
room	I-Aspect
than	O
the	O
ford	B-Object
escape	O
without	O
sacrificing	O
standard	O
amenities	O
such	O
as	O
17	O
-	O
inch	O
alloy	O
wheels	O
and	O
a	O
turning	O
radius	O
of	O
34	O
.	O
7	O
,	O
better	B-Predicate
than	O
the	O
toyota	B-Object
rav	O
4	O
and	O
honda	B-Object
cr	O
-	O
v	O
.	O

you	O
,	O
rightly	O
amazed	O
by	O
this	O
,	O
went	O
out	O
and	O
bought	O
a	O
ford	B-Object
because	O
this	O
feature	O
made	O
it	O
a	O
better	B-Predicate
buy	B-Aspect
than	O
a	O
similar	O
cost	O
/	O
spec	O
car	O
from	O
gm	B-Object
or	O
honda	B-Object
...	O
and	O
that	O
this	O
feature	O
really	O
was	O
the	O
thing	O
that	O
sealed	O
the	O
deal	O
.	O

but	O
lighter	O
damping	O
(	O
or	O
shorter	O
wheel	O
travel	O
or	O
both	O
)	O
caused	O
the	O
honda	B-Object
to	O
bounce	B-Aspect
off	I-Aspect
its	O
bump	O
stops	O
more	B-Predicate
often	I-Predicate
than	O
the	O
ford	B-Object
did	O
.	O

toyota	B-Object
and	O
honda	B-Object
had	O
bigger	B-Predicate
monthly	O
sales	B-Aspect
declines	I-Aspect
than	O
did	O
ford	B-Object
and	O
gm	B-Object
.	O

this	O
because	O
gm	B-Object
and	O
ford	B-Object
are	O
already	O
bigger	B-Predicate
than	O
toyota	B-Object
and	O
honda	B-Object
,	O
without	O
merging	O
two	O
product	O
lines	O
into	O
one	O
.	O

ford	B-Object
(	O
or	O
sister	O
division	O
mercury	O
)	O
is	O
a	O
much	O
better	B-Predicate
value	B-Aspect
than	O
toyota	B-Object
or	O
honda	B-Object
for	O
buy	O
and	O
hold	O
consumers	O
.	O

hell	O
,	O
ford	B-Object
only	O
sold	B-Aspect
7	O
,	O
000	O
units	O
less	B-Predicate
than	O
toyota	B-Object
and	O
chrysler	B-Object
,	O
the	O
weak	O
sister	O
of	O
the	O
detroit	O
companies	O
,	O
outsold	B-Predicate
both	O
honda	B-Object
and	O
nissan	B-Object
.	O

buying	B-Aspect
a	O
ford	B-Object
f	O
-	O
150	O
is	O
better	B-Predicate
for	O
america	O
than	O
buying	B-Aspect
a	O
honda	B-Object
fit	O
made	O
in	O
japan	O
.	O

the	O
honda	B-Object
has	O
a	O
superb	O
diesel	O
engine	B-Aspect
,	O
it	O
is	O
just	O
so	O
much	O
smoother	B-Predicate
and	O
more	B-Predicate
quiet	I-Predicate
than	O
the	O
corresponding	O
rivals	O
from	O
vauxhall	B-Object
,	O
vw	B-Object
,	O
mazda	B-Object
,	O
ford	B-Object
,	O
renault	B-Object
and	O
so	O
on	O
.	O

i	O
will	O
stick	O
to	O
japanese	O
brands	O
forever	O
,	O
i	O
also	O
own	O
honda	B-Object
and	O
nissan	B-Object
vehicles	O
:	O
superior	B-Predicate
to	O
ford	B-Object
in	O
most	O
ways	O
.	O

yes	O
,	O
my	O
truck	O
is	O
american	O
,	O
but	O
overall	O
i	O
believe	O
toyota	B-Object
,	O
honda	B-Object
,	O
and	O
mercedes	B-Object
make	O
better	B-Predicate
vehicles	B-Aspect
than	O
ford	B-Object
,	O
gm	B-Object
,	O
or	O
chrysler	B-Object
.	O

because	O
small	O
cars	O
like	O
the	O
honda	B-Object
civic	O
,	O
vw	B-Object
jetta	O
,	O
and	O
toyota	B-Object
corolla	O
,	O
which	O
get	O
pretty	O
good	O
gas	O
mileage	O
,	O
are	O
much	O
safer	B-Predicate
than	O
big	O
vehicles	O
like	O
the	O
dodge	B-Object
ram	O
,	O
ford	B-Object
ranger	O
,	O
or	O
chevy	B-Object
s	O
-	O
10	O
.	O

honda	B-Object
used	O
to	O
have	O
the	O
superior	B-Predicate
interior	B-Aspect
while	O
ford	B-Object
and	O
gm	B-Object
had	O
uninspiring	O
and	O
cheaper	B-Predicate
looking	O
interiors	B-Aspect
.	O

honda	B-Object
is	O
$	O
1403	O
cheaper	B-Predicate
than	O
ford	B-Object
.	O

ford	B-Object
focus	O
has	O
5	O
-	O
star	O
euro	O
ncap	O
,	O
n	O
it	O
'	O
s	O
cheaper	B-Predicate
than	O
honda	B-Object
civic	O
.	O

it	O
is	O
cheaper	B-Predicate
to	O
buy	O
honda	B-Object
and	O
toyota	B-Object
'	O
s	O
for	O
example	O
than	O
bmw	B-Object
,	O
ford	B-Object
or	O
mercedes	B-Object
cars	O
.	O

the	O
rx	B-Object
400h	O
goes	O
from	O
0	O
to	O
60mph	O
in	O
7	O
.	O
3	O
seconds	O
,	O
a	O
hair	O
slower	B-Predicate
than	O
the	O
honda	B-Object
accord	O
hybrid	O
but	O
faster	B-Predicate
than	O
the	O
ford	B-Object
escape	O
hybrid	O
.	O

mazda	B-Object
'	O
s	O
gains	B-Aspect
were	O
below	B-Predicate
toyota	B-Object
,	O
honda	B-Object
and	O
subaru	B-Object
,	O
but	O
came	O
in	O
at	O
a	O
faster	O
clip	O
than	O
nissan	B-Object
,	O
ford	B-Object
and	O
gm	B-Object
.	O

i	O
think	O
honda	B-Object
fixes	B-Aspect
problems	I-Aspect
much	O
faster	B-Predicate
than	O
ford	B-Object
because	O
my	O
example	O
of	O
engine	O
stalling	O
problems	O
is	O
still	O
happening	O
after	O
2	O
1	O
/	O
2	O
years	O
of	O
sales	O
.	O

franchitti	O
'	O
s	O
team	O
kool	O
green	O
reynard	O
-	O
honda	B-Object
was	O
just	O
fractionally	O
faster	B-Predicate
than	O
brack	O
'	O
s	O
lola	O
-	O
ford	B-Object
,	O
and	O
he	O
was	O
able	O
to	O
inch	O
away	O
,	O
increasing	O
his	O
lead	O
over	O
brack	O
by	O
two	O
or	O
three	O
tenths	O
of	O
second	O
on	O
each	O
lap	O
.	O

furthermore	O
,	O
the	O
ford	B-Object
c	O
-	O
max	O
is	O
selling	B-Aspect
three	O
times	O
faster	B-Predicate
than	O
prius	B-Object
and	O
honda	B-Object
(	O
nyse	O
:	O
hmc	O
)	O
insight	O
,	O
combined	O
.	O

the	O
honda	B-Object
insight	O
has	O
better	B-Predicate
fuel	B-Aspect
economy	I-Aspect
and	O
a	O
lower	B-Predicate
price	B-Aspect
tag	O
-	O
about	O
$	O
5	O
,	O
000	O
less	O
-	O
than	O
larger	B-Predicate
competing	O
hybrids	O
:	O
the	O
toyota	B-Object
camry	O
hybrid	O
and	O
ford	B-Object
fusion	O
hybrid	O
.	O

the	O
whole	O
ford	B-Object
car	O
being	O
larger	B-Predicate
than	O
a	O
honda	B-Object
.	O

the	O
honda	B-Object
accord	O
is	O
larger	B-Predicate
than	O
the	O
ford	B-Object
fusion	O
.	O

honda	B-Object
'	O
s	O
hybrid	O
system	O
is	O
simpler	B-Predicate
than	O
the	O
more	O
common	O
setups	O
used	O
by	O
toyota	B-Object
,	O
ford	B-Object
and	O
others	O
.	O

the	O
ford	B-Object
grand	O
c	O
-	O
max	O
(	O
i	O
.	O
e	O
.	O
called	O
c	O
-	O
max	O
by	O
ford	B-Object
in	O
the	O
u	O
.	O
s	O
.)	O
in	O
the	O
uk	O
is	O
ten	O
inches	O
taller	B-Predicate
than	O
a	O
honda	B-Object
civic	O
sedan	O
.	O

the	O
ford	B-Object
fusion	O
will	O
be	O
a	O
preferred	O
with	O
taller	O
motorists	O
due	O
to	O
its	O
higher	B-Predicate
front	B-Aspect
head	I-Aspect
-	I-Aspect
and	I-Aspect
legroom	I-Aspect
than	O
the	O
honda	B-Object
accord	O
.	O

bmw	B-Object
makes	O
cars	O
that	O
accelerate	B-Aspect
better	B-Predicate
,	O
handle	B-Aspect
better	B-Predicate
and	O
have	O
more	B-Predicate
features	B-Aspect
than	O
a	O
honda	B-Object
all	O
the	O
while	O
being	O
made	O
with	O
higher	B-Predicate
quality	B-Aspect
woods	O
and	O
leathers	O
.	O

maybe	O
,	O
by	O
operating	O
the	O
motorcycles	O
,	O
one	O
notes	O
the	O
weight	B-Aspect
more	O
contained	O
of	O
bmw	B-Object
,	O
50	O
kg	O
lighter	B-Predicate
than	O
the	O
honda	B-Object
,	O
but	O
of	O
which	O
the	O
higher	B-Predicate
